381		929
2277		981
2277		1431
1564		1238
2838		1270
2838		2449
2838		568
2838		764
316		2196
34		981
34		1521
34		46
34		2511
34		917
34		2068
119		2083
119		1906
2820		1482
1895		1149
1895		2127
1997		857
1997		2468
2840		1763
1606		2904
377		2745
2747		1078
2747		2064
2747		1654
2857		797
2857		2276
2857		884
2857		2158
2857		2759
1934		2008
2208		1521
2208		1860
2208		917
1741		2656
1741		702
1741		380
1741		595
175		2608
175		1354
175		1128
175		873
4		777
4		847
4		2327
4		27
4		2580
4		1345
4		811
4		809
4		2082
4		1931
4		2609
4		1734
4		2361
4		2923
4		132
4		70
4		1355
4		2567
4		575
4		2070
4		378
4		2443
4		831
4		763
4		514
1468		790
1468		568
1468		141
1468		1056
700		1105
700		1557
700		2211
700		385
700		1526
700		1013
560		2454
560		2901
560		1567
560		303
560		1112
560		2370
560		831
560		2333
795		1821
795		868
795		740
795		1810
795		819
795		293
795		1611
795		2501
795		58
795		2367
1113		2046
1113		1477
1113		2450
1113		1335
1113		2756
1113		1074
1113		1890
1113		941
1113		1338
1113		2738
1113		914
1113		384
1113		1555
1113		2823
1113		2389
1113		2850
2201		1391
2585		214
2585		1270
2585		2745
2585		2058
2585		2834
2585		1536
2585		630
2585		2556
2585		2098
2585		668
2585		403
2585		772
2585		2363
2585		2813
2585		2263
2281		1505
2281		508
2281		2548
2281		1013
259		2449
259		1807
259		819
259		1104
325		216
104		1515
127		1273
127		2819
127		2582
127		2086
127		1890
127		2740
2168		1273
2168		2582
2168		799
2168		843
2168		2631
2168		1199
2451		197
2451		517
2451		2585
2451		570
2451		1404
2451		1521
2451		703
2451		27
2451		1706
2451		117
2451		193
2451		2210
2451		231
2451		2556
2451		702
2451		1744
2451		1214
2451		285
2451		2742
2451		2917
2451		2434
2451		375
2451		1218
2451		2644
2451		1338
2451		2637
2451		424
2451		2401
2451		2799
2451		547
2451		800
2451		2671
2451		163
2451		2276
2451		2508
2451		2577
2451		1621
2451		297
2451		2131
2451		549
2451		2922
2451		855
2451		1729
2451		2910
2451		1232
2451		2332
2451		2652
2451		602
2451		1398
2451		2684
2451		2595
2451		2494
2451		1540
2451		2322
2451		521
2451		1150
2451		1828
2451		860
2451		2390
2451		2807
2451		991
2451		1316
2451		2299
2451		709
2451		1077
2451		293
2451		320
2451		2404
2451		1660
2451		1659
2451		768
2451		2003
2451		1897
2451		289
2451		2241
2451		118
2451		1045
2451		1977
2451		933
2451		1721
2451		1705
2451		878
2451		279
2451		1452
2451		1302
2451		1094
2745		2585
2745		2230
2745		1404
2745		1612
2745		350
2745		2173
2745		2511
2745		425
2745		429
2745		2934
2745		2434
2745		2644
2745		1617
2745		1763
2745		644
2745		602
2745		1570
2745		328
2745		2807
2745		1077
2745		542
2745		1399
2745		772
2745		7
2745		1025
2745		1302
2745		686
1684		401
1684		1718
1684		2811
1684		340
1684		1740
1684		2468
1684		275
1684		1196
1684		1978
2566		2819
2566		2347
2566		2073
2566		1415
2566		1564
2566		647
2566		1692
2566		1618
2566		1565
2566		2635
2566		1911
2566		992
2566		1802
2566		739
2566		2586
2566		2816
2566		357
2566		1816
2566		605
2566		1623
2566		64
2566		2186
2566		750
2566		2718
2566		497
2566		65
662		1323
662		1929
2764		52
2764		2447
2764		2585
2764		2634
2764		981
2764		2449
2764		844
2764		568
2764		2173
2764		232
2764		2517
2764		1016
2764		2398
1428		2916
1428		83
1428		1161
1428		389
1428		2173
1428		2030
1428		2791
1428		809
1428		890
1428		612
1428		1472
1428		1218
1428		2311
1428		2508
1428		2484
1428		729
1428		2462
1428		1090
1428		2652
1428		1006
1428		2705
1428		353
1428		1189
1428		860
1428		61
1428		65
1428		152
1428		2740
1428		2689
1428		2537
94		2079
94		2556
94		985
2737		2117
2737		2307
2737		2280
2448		161
2448		2150
2448		2889
2493		1124
2230		2745
2230		981
2230		2315
2230		2836
2230		2834
2230		2922
2230		1737
83		1428
83		862
83		1449
2093		2079
2093		1844
2090		2413
2272		1186
2272		374
2272		114
2490		2222
1284		525
2454		1481
2454		794
2454		1
2454		2213
2454		2754
2454		729
2454		2728
2454		121
351		1044
857		1686
857		1997
857		1505
857		981
857		2315
857		491
857		2202
1154		2819
1154		783
1154		506
1154		2675
1154		730
1154		841
1154		853
1154		967
1154		1392
1154		2746
1154		2527
1154		937
1154		1146
1154		2310
1154		410
2339		2819
2339		1161
2339		2173
2339		2124
2339		2881
2339		799
2339		1753
2133		2374
2133		883
2634		2764
2634		981
2634		1521
2634		2015
2634		424
2634		207
2634		1269
966		356
966		216
1505		2281
1505		857
1505		1521
1505		1320
1505		2468
1505		2398
1505		2874
1505		2081
1505		1779
818		570
818		1698
818		1781
818		2154
818		2586
818		1165
818		605
818		1360
818		1957
818		1190
818		2105
818		1593
818		1310
818		251
818		2042
1186		2079
1186		1521
1186		2351
1186		2357
981		1381
981		2559
981		2617
981		1686
981		2277
981		34
981		2585
981		2764
981		2230
981		857
981		2634
981		532
981		2449
981		1521
981		2315
981		844
981		199
981		568
981		309
981		1592
981		1314
981		1109
981		2769
981		2468
981		1763
981		888
981		2308
981		300
1300		2468
1300		1966
1300		2298
1775		2173
1775		2769
1775		2528
1775		605
2149		957
2149		2819
2149		2928
2149		1818
2149		2224
2149		2286
2149		2896
2149		2531
2149		2516
2149		1131
2149		1268
2149		1868
2149		2595
647		1964
647		281
647		565
647		1550
647		2800
647		890
647		1475
647		596
647		231
647		1338
647		75
647		2098
647		1460
647		991
647		249
647		1524
268		206
268		1080
268		1234
1796		1323
788		2338
788		747
788		2909
788		1106
2450		2046
2450		1113
2450		2756
2450		1074
2450		1281
2450		1890
2450		941
2450		914
2450		859
2450		729
2450		2179
2450		670
2450		384
2450		2660
2450		2823
2450		504
2440		52
2440		2532
2440		2076
2440		841
2440		2862
1479		2095
1479		1381
1479		957
1479		2819
1479		1504
1479		2928
1479		2022
1479		2173
1479		1818
1479		2609
1479		2531
1479		1476
1479		2600
1479		1494
1479		126
1401		2173
532		52
532		2745
532		981
532		1821
532		2532
532		783
532		2193
532		2044
532		1426
532		1392
532		2746
532		1763
532		2190
532		1807
532		1202
532		415
532		1737
1560		2710
1560		1342
1560		2332
1560		1806
1560		339
1560		1241
1560		44
1379		2662
1379		1364
1379		540
1379		1894
1379		1548
1379		1211
1379		2861
492		1521
492		2556
492		1426
492		1768
1584		1860
1584		13
1969		2449
2449		52
2449		2447
2449		930
2449		2617
2449		1051
2449		2838
2449		2585
2449		259
2449		662
2449		2764
2449		981
2449		1969
2449		1247
2449		1521
2449		1034
2449		568
2449		1079
2449		1217
2449		2173
2449		851
2449		232
2449		429
2449		193
2449		77
2449		1782
2449		2162
2449		1843
2449		482
2449		2362
2449		309
2449		1053
2449		1112
2449		231
2449		2556
2449		1744
2449		588
2449		1091
2449		2434
2449		2641
2449		2164
2449		436
2449		2401
2449		2799
2449		1140
2449		2468
2449		2671
2449		2180
2449		2567
2449		202
2449		1443
2449		859
2449		2860
2449		2203
2449		1265
2449		1763
2449		2131
2449		2202
2449		1887
2449		605
2449		906
2449		1640
2449		2279
2449		2652
2449		617
2449		2155
2449		1627
2449		779
2449		2190
2449		2407
2449		413
2449		970
2449		35
2449		2322
2449		1614
2449		2446
2449		1027
2449		1316
2449		2672
2449		2047
2449		985
2449		1077
2449		2658
2449		1206
2449		1510
2449		178
2449		2525
2449		2198
2449		1910
2449		1037
2449		987
2449		933
2449		2833
2449		2539
2449		1852
2449		1721
2449		1085
2449		2225
310		2227
310		1481
310		1099
310		508
310		618
310		1354
310		2468
310		1162
310		1750
310		1719
310		1807
310		76
310		2232
310		2341
310		755
310		44
1504		1377
1504		1354
1504		1238
1504		1075
1504		1338
1504		1185
1504		1768
1504		1274
1504		1788
1504		2885
1504		2884
2165		10
2165		1832
508		2281
508		898
2620		631
2620		42
2620		2631
2620		1628
1619		1521
1619		1994
1619		515
1619		1592
1619		1860
1619		917
1619		2497
1619		577
1619		2103
1247		2447
1247		2449
1247		2671
1247		2190
1247		600
330		886
2287		2819
2287		1343
2079		573
2079		235
2079		94
2079		2093
2079		1186
2079		813
2079		1521
2079		1438
2079		2888
2079		1994
2079		46
2079		640
2079		1082
2079		1787
2079		1949
2079		2351
2079		146
2079		1426
2079		440
2079		1682
2079		607
2079		2040
2079		2142
2079		2134
2079		256
2079		2768
2079		2166
2079		1353
2079		470
2079		1935
2079		435
2079		2593
2079		2371
1918		2449
1964		647
1964		1298
1964		297
952		1674
2139		2349
2139		507
2751		2901
722		1982
1404		1805
1404		1426
1404		2098
1404		2143
1404		2605
1404		668
1404		16
1404		2663
813		235
813		1521
813		1438
813		897
813		1994
813		2136
813		815
813		682
813		1323
813		1860
813		2589
813		593
813		264
813		2351
813		146
813		2917
813		2804
813		2496
813		2787
813		1233
813		917
813		2276
813		1682
813		1615
813		1763
813		2519
813		1253
813		2068
813		1295
813		916
813		2908
813		1402
813		256
813		2178
813		455
813		2687
813		2385
813		1491
813		1601
813		2328
813		688
813		1066
813		1778
813		2088
837		1076
837		1159
837		2601
2350		783
2350		1733
2350		2049
2350		1810
2350		710
2350		58
2849		505
1521		573
1521		235
1521		34
1521		2208
1521		2585
1521		2451
1521		2634
1521		1186
1521		570
1521		981
1521		2449
1521		1619
1521		2079
1521		813
1521		1034
1521		80
1521		844
1521		2083
1521		1438
1521		1466
1521		1844
1521		783
1521		2888
1521		897
1521		1612
1521		1231
1521		1994
1521		1880
1521		2193
1521		2136
1521		1346
1521		1711
1521		2809
1521		640
1521		1084
1521		515
1521		305
1521		103
1521		2748
1521		2507
1521		815
1521		682
1521		1082
1521		1698
1521		947
1521		1323
1521		2402
1521		1014
1521		309
1521		488
1521		958
1521		528
1521		2934
1521		1860
1521		1805
1521		2675
1521		2553
1521		2785
1521		1464
1521		840
1521		99
1521		610
1521		975
1521		2351
1521		1906
1521		2917
1521		612
1521		2701
1521		853
1521		1426
1521		2804
1521		1708
1521		2799
1521		1140
1521		1392
1521		2496
1521		2398
1521		1233
1521		922
1521		917
1521		202
1521		2276
1521		2577
1521		2929
1521		1830
1521		891
1521		1682
1521		1615
1521		2426
1521		2427
1521		1763
1521		124
1521		2009
1521		71
1521		1406
1521		2727
1521		888
1521		1929
1521		942
1521		2519
1521		607
1521		2692
1521		2040
1521		1253
1521		2068
1521		1957
1521		2386
1521		1814
1521		1098
1521		10
1521		33
1521		155
1521		134
1521		1295
1521		1663
1521		1715
1521		916
1521		2908
1521		464
1521		465
1521		2661
1521		2684
1521		1220
1521		2481
1521		1402
1521		153
1521		313
1521		1662
1521		2578
1521		256
1521		2178
1521		902
1521		931
1521		577
1521		2687
1521		1807
1521		912
1521		1491
1521		2744
1521		521
1521		1601
1521		2803
1521		2328
1521		688
1521		2535
1521		269
1521		2768
1521		1820
1521		293
1521		2045
1521		664
1521		1898
1521		2564
1521		2166
1521		2158
1521		2420
1521		1353
1521		943
1521		1066
1521		289
1521		548
1521		1634
1521		990
1521		2283
1521		758
1521		470
1521		1675
1521		1450
1521		137
1521		628
1521		1778
1521		606
1521		882
1521		282
1521		2587
1521		2199
1521		312
1521		1470
1521		200
1521		483
1521		2145
1521		443
1521		2743
1521		2457
1521		2371
463		1974
463		2826
463		786
1048		393
1048		1978
1034		2449
1034		1521
1034		2083
1034		319
1034		2190
1034		1737
1034		1590
1034		2199
2901		560
2901		2751
2901		2686
2901		2833
1821		795
1821		532
1821		783
1821		204
1821		2044
1821		2382
1821		1906
1821		2527
1821		2098
1821		827
1821		2336
1821		1810
1821		819
1821		293
1821		638
1821		1017
1821		1558
1821		205
1821		58
1023		400
1451		2674
2608		2517
2608		2210
2608		70
2608		2296
2608		212
2608		1274
2608		1206
2608		2537
2851		2608
2851		2710
2851		2734
2851		817
318		2495
2072		1565
2072		1886
281		647
2381		1105
2381		1746
2381		1383
2381		2541
1184		52
1184		2260
1184		2173
1184		2005
1184		2164
1184		762
1184		1124
272		2051
2858		2834
2858		890
412		2173
412		1924
412		589
412		333
2315		2400
2315		2585
2315		2230
2315		857
2315		981
899		1989
899		2606
899		322
2058		1270
2058		2881
2058		1805
2058		610
2058		1313
2058		764
2058		673
2058		166
2058		1832
2058		2047
1279		808
1279		205
1279		58
2782		1886
2782		10
206		2750
206		268
206		615
206		495
206		1826
206		781
206		934
206		1788
206		744
1335		1726
1335		2381
1335		1105
1335		57
1335		1683
1335		2453
1335		539
1335		1570
1335		2843
1335		1025
1335		835
1177		2819
1177		790
1177		1468
1177		1237
1177		1100
1177		207
1177		1357
1177		267
1177		2461
1177		1910
1177		216
80		790
80		1521
80		2173
80		2193
80		375
80		922
80		2098
80		2202
910		2505
2504		1726
1693		2083
1203		136
1203		2372
2614		2447
2614		2814
2614		1509
2614		785
2614		563
2614		1025
1877		236
1877		2477
1877		644
1877		2502
1877		504
68		2561
68		2883
2654		1278
1100		1177
1235		2922
1235		415
1235		282
618		2227
618		310
618		569
618		679
618		2468
618		1162
618		2586
618		1750
618		1020
618		331
618		1063
1926		2936
1161		381
1161		365
1161		558
1161		2030
1161		2124
1161		2881
1161		2738
1161		2142
1161		1644
1161		353
1161		1810
1161		1532
1321		174
2680		52
2680		1564
2680		2173
2680		319
2680		494
2680		1043
2680		2365
2326		1786
365		1161
374		2749
374		2272
374		139
374		450
374		207
374		850
374		605
374		1452
2334		19
2334		838
2334		1710
1543		1886
2246		2154
2246		1756
2246		1834
782		315
1664		973
2716		350
2676		1281
2676		2130
78		1036
78		2282
927		381
927		1783
927		929
927		1889
927		1549
927		1767
2083		119
2083		1521
2083		1034
2083		1693
2083		1612
2083		1070
2083		2468
2083		2077
2083		357
2083		2202
2083		1334
2083		415
208		1388
208		1011
208		684
208		698
208		1764
2542		766
1989		899
1989		1732
1989		1642
1989		180
1989		2898
1989		2565
1989		2571
401		1684
401		2811
520		2189
1572		1064
1572		2147
1119		1548
1438		2449
1438		813
1438		1521
1438		309
1438		917
1466		1521
1466		917
1466		155
1466		256
1501		565
2260		762
1718		1684
1718		2901
1718		2811
1718		2825
1718		340
1718		1191
1718		749
1718		2161
1718		2468
1718		2188
1718		2545
1718		1914
1718		1978
1718		2006
1180		1404
1180		1166
2419		2559
2419		2403
2419		156
2419		1147
2419		360
2419		1075
2419		791
2419		2468
2419		1716
2419		2639
2419		2393
2419		1983
2408		2559
2408		1412
2408		1863
2408		2099
2408		546
1844		235
1844		1521
1844		2888
1844		975
1844		644
1844		2475
1844		2636
2379		1270
2379		802
2379		2585
2379		1366
2379		2293
1712		117
1712		2522
1712		2734
1712		2462
1712		1593
1712		539
1712		2146
1712		2562
1712		1101
1490		883
1490		250
1490		1678
1490		417
1490		246
1490		1173
199		570
568		197
568		2838
568		1468
568		2585
568		2764
568		981
568		2449
568		2173
568		1080
568		2517
568		1805
568		2468
568		673
568		2202
568		1887
568		538
568		30
568		280
568		282
568		2512
2532		532
2532		783
2532		1906
2532		853
2532		58
783		52
783		1154
783		532
783		2350
783		1521
783		2532
783		868
783		1800
783		103
783		204
783		730
783		1906
783		713
783		853
783		2799
783		800
783		1355
783		2746
783		2527
783		1671
783		827
783		855
783		1146
783		1589
783		2336
783		315
783		1151
783		481
783		2735
783		293
783		1441
783		1518
783		886
783		410
783		44
271		1658
1679		2213
1679		177
868		795
868		783
868		1733
868		2675
868		841
868		2398
262		350
262		366
262		2268
262		2468
262		361
262		1959
262		574
262		2545
2700		2819
667		1214
667		1595
1835		1988
1835		2398
2085		1713
2085		2005
565		647
565		1501
1917		1895
1917		2105
1506		1043
1550		26
1550		2438
1079		2917
1079		1491
847		2417
847		2923
847		70
847		2931
847		378
2413		2090
2413		1011
2413		2586
223		389
223		2444
223		2605
223		668
2888		2079
2888		1521
2888		1844
2888		1951
2888		1053
2888		105
2888		1860
2888		2484
2888		2426
2888		2009
2888		2332
2888		2845
2888		705
2888		2255
2888		1393
2888		1138
2888		1769
2888		551
2888		317
2888		954
2888		2145
2888		443
1530		1259
1530		2056
1530		2795
1530		314
1530		880
1530		1943
1530		246
334		2819
334		1697
2836		756
2836		2230
2836		1525
2836		825
897		813
897		1521
897		1994
897		1346
897		515
897		2521
897		1483
897		309
897		1860
897		1464
897		917
897		124
897		47
897		942
897		2068
897		1402
897		153
897		256
897		1491
897		521
897		2803
897		1898
897		1353
897		1330
897		551
897		2759
897		606
897		2392
897		278
897		200
897		738
1207		897
1207		1346
1207		515
1207		2748
1207		1483
1207		2094
1207		2556
1207		633
1207		610
1207		2917
1207		1513
1207		2933
1207		917
1207		2692
1207		1814
1207		155
1207		2481
1207		1492
1207		1491
1207		521
1207		2535
1207		1928
1207		1898
1207		1836
1207		1450
1207		2759
1207		137
1207		1591
1207		2392
1207		278
1207		2103
1207		738
1207		1901
1207		452
1207		2145
1207		1498
1207		2752
1207		443
1207		2805
1207		2633
1207		1228
1207		388
641		1398
641		2824
641		1655
641		2198
641		280
641		1302
641		1264
641		205
641		1094
641		579
2761		83
2761		2339
2761		2568
2761		1490
2761		1530
2761		1403
2761		2583
2761		1734
2761		880
2761		1678
2761		417
2761		1957
2761		1174
2761		246
2761		237
2761		1661
2761		552
2761		1168
174		2268
2928		957
2928		2149
2928		1818
2928		2582
2928		2531
2928		1131
2928		1268
2928		1868
2928		799
2928		2595
447		1505
447		2874
2756		1113
2800		2451
2800		647
2800		1550
2800		867
2800		231
2800		1383
2800		380
2800		2098
2800		1640
2783		2568
2783		2379
389		809
389		2187
1571		2787
274		957
274		2840
274		666
274		1110
861		1726
2460		2819
2460		2304
2460		2383
2460		353
451		1161
451		757
451		1168
1412		2408
1412		2173
1612		2745
1612		1521
1612		2083
1612		1323
1612		2742
1612		2637
1612		2671
1612		2098
1612		2412
1612		1763
1612		2131
1612		668
1612		2920
1612		1832
1612		1087
1612		7
1612		2233
1612		1411
1612		2740
350		2745
350		2716
350		262
350		1430
350		156
350		2268
350		749
350		1043
350		2468
350		2190
350		1489
1278		957
1278		2654
1278		918
1278		176
1278		181
1278		1268
171		556
171		756
171		2559
171		2819
171		2789
171		1870
171		1005
171		325
171		2450
171		492
171		722
171		365
171		1530
171		157
171		1765
171		1469
171		1111
171		1672
171		446
171		1449
171		1886
171		880
171		2383
171		180
171		2780
171		670
171		1210
171		929
171		2757
171		212
171		315
171		246
171		2843
171		237
171		1661
171		2042
171		403
171		1015
1231		1521
1231		958
1231		2556
1231		975
1231		891
1231		2426
1231		2354
1231		155
1231		2768
1231		2689
1217		2449
1217		644
2022		2840
2022		1479
2022		1818
2022		189
2022		918
2022		1131
2022		2894
2022		1174
793		1381
793		141
806		502
1059		1685
1059		374
1059		1706
1059		2005
1059		88
1059		207
1059		1885
1059		850
1059		2674
1059		684
1347		1807
2089		2690
2089		1170
578		394
129		2173
1259		1270
1259		2030
1259		1032
1259		2468
1259		750
597		1158
525		1284
1575		1521
1575		1860
1575		2040
66		1339
587		38
2123		2495
2123		1212
2417		52
2417		930
2417		1817
2417		847
2417		1062
2417		1800
2417		1927
2417		1
2417		2742
2417		2923
2417		1749
2417		1759
2417		70
2417		2527
2417		2931
2417		2238
2417		1146
2417		378
2417		1975
2417		315
2417		1123
2417		474
2417		584
130		2734
185		2747
185		1062
185		1545
185		136
1988		1741
1988		1835
1988		748
1988		1569
1988		1211
2327		1741
2327		2662
2327		1979
2327		596
2327		2656
2327		1444
2327		207
2327		595
2327		1294
2327		2215
2327		748
157		1005
157		1563
1160		975
1160		1140
1160		225
2629		2916
2629		1259
2629		1940
2629		1797
558		1753
558		874
2173		2617
2173		1051
2173		2585
2173		2764
2173		1775
2173		1401
2173		2449
2173		1184
2173		568
2173		1412
2173		1880
2173		2193
2173		232
2173		2905
2173		1911
2173		2934
2173		1016
2173		1109
2173		1720
2173		1338
2173		2769
2173		207
2173		164
2173		45
1377		1618
1377		1013
1377		301
2380		2382
2380		853
2380		1558
1387		2112
1288		1521
1288		515
1288		633
1288		2692
1288		913
1288		1393
1288		1491
1288		961
1288		284
1288		551
1288		470
1288		500
1288		2806
1288		1125
1288		209
1288		1498
1288		443
2606		2559
2606		2358
2606		492
2606		899
2606		1989
2606		322
1974		1482
2209		2262
2209		2127
703		2451
703		1430
703		2030
703		1689
703		282
2403		207
1430		1337
1430		286
1430		389
1430		350
1430		703
1430		1204
1430		2707
1430		1746
1430		1665
1430		1426
1430		553
1430		2468
1430		2067
1430		2528
1430		2292
1430		2131
1430		605
1430		1766
1430		960
1430		1809
1430		1496
1430		2385
1430		2096
1430		182
1430		320
2877		94
697		2620
697		2901
697		1512
697		920
697		1181
697		1
697		2433
697		92
697		2527
697		1968
697		39
697		1719
697		2332
697		648
697		315
697		619
697		763
697		660
697		474
697		44
569		2338
569		679
569		1750
569		521
569		2232
1343		1763
2880		890
2880		207
666		2503
666		2428
666		2873
1923		1095
27		2451
27		1599
506		52
506		1477
506		1154
506		2076
506		103
506		136
506		1906
506		967
506		1392
506		2527
506		2336
506		315
1413		1994
1994		235
1994		1619
1994		2079
1994		813
1994		1521
1994		897
1994		1413
1994		2193
1994		2136
1994		1346
